,Timestamp,Transaction Type,Asset,Quantity Transacted,Spot Price Currency,Spot Price at Transaction,Subtotal,Total (inclusive of fees and/or spread),Fees and/or Spread,Notes
675,2020-05-25T00:26:47Z,Sell,NCT,22,USD,0.022,0.48,0.49,0.01,Sold 22 NCT for $0.49 USD
676,2020-05-27T23:23:16Z,Convert,NU,62,USD,0.138,8.56,8.68,0.13,Converted 62 NU to 128.87 ANKR
677,2020-05-28T02:55:22Z,Buy,LOOM,51,USD,0.1551,7.91,7.91,0.0,Bought 51 LOOM for $7.91 USD
678,2020-05-31T19:21:07Z,Convert,RONIN,32,USD,3.243,103.77,105.33,1.56,Converted 32 RONIN to 1588.22 ANKR
679,2020-05-31T23:26:44Z,Convert,LTC,47,USD,97.79,4595.95,4664.89,68.94,Converted 47 LTC to 15.34 TRB
680,2020-06-01T17:54:52Z,Sell,TRB,39,USD,117.94,4599.66,4668.66,68.99,Sold 39 TRB for $4668.66 USD
681,2020-06-03T06:34:08Z,Buy,LTC,80,USD,102.5,8200.15,8200.15,0.0,Bought 80 LTC for $8200.15 USD
682,2020-06-05T06:30:18Z,Buy,LTC,51,USD,78.69,4012.94,4012.94,0.0,Bought 51 LTC for $4012.94 USD
683,2020-06-05T21:21:23Z,Buy,HONEY,83,USD,0.8251,68.48,68.48,0.0,Bought 83 HONEY for $68.48 USD
684,2020-06-07T14:03:06Z,Sell,NU,93,USD,0.4203,39.09,39.67,0.59,Sold 93 NU for $39.67 USD
685,2020-06-07T15:23:48Z,Recieve,NCT,45,USD,0.02695,1.21,1.21,0.0,Recieved 45 NCT from an external source
686,2020-06-09T07:03:27Z,Buy,TRB,1,USD,424.06,424.06,424.06,0.0,Bought 1 TRB for $424.06 USD
687,2020-06-11T01:19:20Z,Recieve,HONEY,95,USD,0.2226,21.15,21.15,0.0,Recieved 95 HONEY from an external source
688,2020-06-11T04:33:32Z,Convert,ASM,90,USD,0.13313,11.98,12.16,0.18,Converted 90 ASM to 64.78 RARE
689,2020-06-11T22:06:00Z,Recieve,SPA,57,USD,0.019549,1.11,1.11,0.0,Recieved 57 SPA from an external source
690,2020-06-12T02:22:44Z,Sell,LTC,24,USD,69.98,1679.56,1704.75,25.19,Sold 24 LTC for $1704.75 USD
691,2020-06-12T11:21:08Z,Buy,TRB,50,USD,52.35,2617.49,2617.49,0.0,Bought 50 TRB for $2617.49 USD
692,2020-06-12T14:35:10Z,Sell,ANKR,92,USD,0.03818,3.51,3.57,0.05,Sold 92 ANKR for $3.57 USD
693,2020-06-14T06:17:51Z,Recieve,RGT,16,USD,22.76,364.18,364.18,0.0,Recieved 16 RGT from an external source
694,2020-06-14T07:41:44Z,Recieve,RARE,36,USD,0.2144,7.72,7.72,0.0,Recieved 36 RARE from an external source
695,2020-06-15T17:51:58Z,Buy,SUPER,42,USD,0.50968,21.41,21.41,0.0,Bought 42 SUPER for $21.41 USD
696,2020-06-15T22:38:49Z,Recieve,LOOM,22,USD,0.0637,1.4,1.4,0.0,Recieved 22 LOOM from an external source
697,2020-06-16T19:18:03Z,Buy,SPA,77,USD,0.011116,0.86,0.86,0.0,Bought 77 SPA for $0.86 USD
698,2020-06-16T23:51:30Z,Sell,RGT,8,USD,33.46,267.72,271.73,4.02,Sold 8 RGT for $271.73 USD
699,2020-06-20T22:49:45Z,Buy,HONEY,0,USD,0.3904,0.0,0.0,0.0,Bought 0 HONEY for $0.0 USD
700,2020-06-21T13:30:58Z,Convert,HONEY,60,USD,0.7918,47.51,48.22,0.71,Converted 60 HONEY to 22.18 BAND
701,2020-06-22T10:17:51Z,Buy,ANKR,80,USD,0.03867,3.09,3.09,0.0,Bought 80 ANKR for $3.09 USD
702,2020-06-23T03:48:03Z,Sell,TRB,56,USD,204.17,11433.73,11605.23,171.51,Sold 56 TRB for $11605.23 USD
703,2020-06-23T07:06:46Z,Convert,NU,83,USD,0.1051,8.73,8.86,0.13,Converted 83 NU to 100.61 RARE
704,2020-06-23T16:51:44Z,Recieve,LTC,85,USD,62.5,5312.27,5312.27,0.0,Recieved 85 LTC from an external source
705,2020-06-23T22:15:40Z,Sell,HONEY,28,USD,0.2837,7.94,8.06,0.12,Sold 28 HONEY for $8.06 USD
706,2020-06-25T19:50:51Z,Buy,RONIN,70,USD,2.725,190.75,190.75,0.0,Bought 70 RONIN for $190.75 USD
707,2020-06-26T19:00:38Z,Buy,RARE,41,USD,0.0688,2.82,2.82,0.0,Bought 41 RARE for $2.82 USD
708,2020-06-26T21:47:02Z,Sell,ASM,98,USD,0.03965,3.89,3.94,0.06,Sold 98 ASM for $3.94 USD
709,2020-06-28T08:11:34Z,Sell,SUPER,33,USD,1.05068,34.67,35.19,0.52,Sold 33 SUPER for $35.19 USD
710,2020-06-29T00:32:39Z,Convert,BAND,6,USD,2.455,14.73,14.95,0.22,Converted 6 BAND to 10.04 SUPER
711,2020-06-29T15:46:00Z,Buy,RONIN,0,USD,2.769,0.0,0.0,0.0,Bought 0 RONIN for $0.0 USD
712,2020-06-30T10:09:10Z,Buy,LOOM,96,USD,0.0444,4.26,4.26,0.0,Bought 96 LOOM for $4.26 USD
713,2020-06-30T18:17:26Z,Convert,ANKR,68,USD,0.04252,2.89,2.93,0.04,Converted 68 ANKR to 0.9 RONIN
714,2020-06-30T23:04:50Z,Sell,ANKR,82,USD,0.05392,4.42,4.49,0.07,Sold 82 ANKR for $4.49 USD
715,2020-07-01T05:24:27Z,Buy,NU,45,USD,0.392,17.64,17.64,0.0,Bought 45 NU for $17.64 USD
716,2020-07-02T04:55:04Z,Buy,DOGE,73,USD,0.19137,13.97,13.97,0.0,Bought 73 DOGE for $13.97 USD
717,2020-07-03T17:11:59Z,Recieve,NCT,73,USD,0.00923,0.67,0.67,0.0,Recieved 73 NCT from an external source
718,2020-07-04T12:27:52Z,Sell,RGT,36,USD,9.04,325.27,330.15,4.88,Sold 36 RGT for $330.15 USD
719,2020-07-04T20:46:56Z,Buy,RONIN,70,USD,4.42,309.41,309.41,0.0,Bought 70 RONIN for $309.41 USD
720,2020-07-05T11:57:55Z,Convert,LOOM,27,USD,0.1548,4.18,4.24,0.06,Converted 27 LOOM to 4.72 SUPER
721,2020-07-05T19:02:39Z,Sell,LTC,57,USD,89.77,5117.13,5193.89,76.76,Sold 57 LTC for $5193.89 USD
722,2020-07-06T14:27:53Z,Sell,TRB,87,USD,387.13,33680.68,34185.89,505.21,Sold 87 TRB for $34185.89 USD
723,2020-07-07T02:41:32Z,Buy,BAND,13,USD,2.626,34.14,34.14,0.0,Bought 13 BAND for $34.14 USD
724,2020-07-09T02:08:13Z,Recieve,RARE,58,USD,0.1597,9.26,9.26,0.0,Recieved 58 RARE from an external source
725,2020-07-10T01:22:28Z,Buy,RARE,21,USD,0.1221,2.57,2.57,0.0,Bought 21 RARE for $2.57 USD
726,2020-07-10T18:32:19Z,Convert,RGT,99,USD,14.79,1464.67,1486.64,21.97,Converted 99 RGT to 4.69 TRB
727,2020-07-11T03:03:59Z,Sell,HONEY,10,USD,0.7923,7.92,8.04,0.12,Sold 10 HONEY for $8.04 USD
728,2020-07-11T06:42:48Z,Buy,ASM,77,USD,0.07255,5.59,5.59,0.0,Bought 77 ASM for $5.59 USD
729,2020-07-11T15:15:28Z,Buy,RONIN,91,USD,2.58,234.75,234.75,0.0,Bought 91 RONIN for $234.75 USD
730,2020-07-11T18:51:06Z,Buy,NU,94,USD,0.4294,40.36,40.36,0.0,Bought 94 NU for $40.36 USD
731,2020-07-12T03:22:16Z,Recieve,NCT,30,USD,0.03038,0.91,0.91,0.0,Recieved 30 NCT from an external source
732,2020-07-12T07:30:01Z,Sell,NU,2,USD,0.4523,0.9,0.92,0.01,Sold 2 NU for $0.92 USD
733,2020-07-12T19:45:57Z,Convert,BAND,46,USD,2.517,115.8,117.54,1.74,Converted 46 BAND to 165.14 SUPER
734,2020-07-14T05:05:40Z,Convert,SPA,69,USD,0.026883,1.85,1.88,0.03,Converted 69 SPA to 0.01 TRB
735,2020-07-14T15:27:34Z,Sell,RGT,75,USD,21.87,1639.88,1664.48,24.6,Sold 75 RGT for $1664.48 USD
736,2020-07-15T06:53:43Z,Sell,NCT,64,USD,0.048,3.07,3.12,0.05,Sold 64 NCT for $3.12 USD
737,2020-07-15T13:25:56Z,Recieve,LOOM,4,USD,0.1153,0.46,0.46,0.0,Recieved 4 LOOM from an external source
738,2020-07-16T01:15:55Z,Sell,RONIN,5,USD,2.545,12.73,12.92,0.19,Sold 5 RONIN for $12.92 USD
739,2020-07-16T04:42:33Z,Buy,LTC,83,USD,75.53,6268.92,6268.92,0.0,Bought 83 LTC for $6268.92 USD
740,2020-07-16T09:35:47Z,Recieve,RONIN,6,USD,4.082,24.49,24.49,0.0,Recieved 6 RONIN from an external source
741,2020-07-16T14:28:22Z,Buy,RONIN,73,USD,4.348,317.39,317.39,0.0,Bought 73 RONIN for $317.39 USD
742,2020-07-17T01:30:39Z,Convert,RARE,63,USD,0.1999,12.59,12.78,0.19,Converted 63 RARE to 158.18 LOOM
743,2020-07-17T23:32:45Z,Convert,BAND,44,USD,1.475,64.9,65.87,0.97,Converted 44 BAND to 515.92 LOOM
744,2020-07-21T05:09:56Z,Convert,SUPER,56,USD,0.38457,21.54,21.86,0.32,Converted 56 SUPER to 7.97 BAND
745,2020-07-21T17:40:48Z,Recieve,ASM,87,USD,0.10982,9.55,9.55,0.0,Recieved 87 ASM from an external source
746,2020-07-21T23:24:30Z,Recieve,HONEY,66,USD,0.3964,26.16,26.16,0.0,Recieved 66 HONEY from an external source
747,2020-07-22T12:14:04Z,Buy,RARE,39,USD,0.2224,8.67,8.67,0.0,Bought 39 RARE for $8.67 USD
748,2020-07-22T14:04:13Z,Convert,LOOM,71,USD,0.0412,2.93,2.97,0.04,Converted 71 LOOM to 15.1 NU
749,2020-07-25T15:08:12Z,Buy,TRB,82,USD,113.85,9335.55,9335.55,0.0,Bought 82 TRB for $9335.55 USD
750,2020-07-25T22:58:58Z,Convert,HONEY,65,USD,0.2528,16.43,16.68,0.25,Converted 65 HONEY to 79.44 DOGE
751,2020-07-25T23:51:53Z,Convert,TRB,7,USD,15.07,105.48,107.07,1.58,Converted 7 TRB to 28.1 RONIN
752,2020-07-28T06:55:53Z,Buy,LOOM,14,USD,0.0882,1.23,1.23,0.0,Bought 14 LOOM for $1.23 USD
753,2020-07-29T00:01:52Z,Sell,NCT,42,USD,0.01988,0.83,0.85,0.01,Sold 42 NCT for $0.85 USD
754,2020-07-29T00:28:17Z,Convert,DOGE,44,USD,0.12037,5.3,5.38,0.08,Converted 44 DOGE to 41.98 RARE
755,2020-07-30T00:11:08Z,Sell,SPA,10,USD,0.026275,0.26,0.27,0.0,Sold 10 SPA for $0.27 USD
756,2020-07-30T14:28:04Z,Recieve,RGT,49,USD,16.82,824.05,824.05,0.0,Recieved 49 RGT from an external source
757,2020-07-31T04:40:37Z,Sell,SPA,79,USD,0.012878,1.02,1.03,0.02,Sold 79 SPA for $1.03 USD
758,2020-07-31T15:12:27Z,Recieve,HONEY,27,USD,0.1596,4.31,4.31,0.0,Recieved 27 HONEY from an external source
759,2020-08-01T03:30:30Z,Sell,SUPER,40,USD,0.43177,17.27,17.53,0.26,Sold 40 SUPER for $17.53 USD
760,2020-08-01T09:30:30Z,Buy,LOOM,43,USD,0.065,2.79,2.79,0.0,Bought 43 LOOM for $2.79 USD
761,2020-08-01T19:41:02Z,Convert,HONEY,15,USD,0.3463,5.19,5.27,0.08,Converted 15 HONEY to 5.71 SUPER
762,2020-08-02T10:48:34Z,Sell,RARE,57,USD,0.2017,11.5,11.67,0.17,Sold 57 RARE for $11.67 USD
763,2020-08-02T19:06:49Z,Convert,RGT,30,USD,11.96,358.75,364.13,5.38,Converted 30 RGT to 142.09 RONIN
764,2020-08-03T08:33:45Z,Convert,NU,4,USD,0.1763,0.71,0.72,0.01,Converted 4 NU to 0.57 BAND
765,2020-08-04T01:57:28Z,Recieve,SPA,54,USD,0.018518,1.0,1.0,0.0,Recieved 54 SPA from an external source
766,2020-08-04T05:49:29Z,Sell,RGT,60,USD,11.92,715.19,725.92,10.73,Sold 60 RGT for $725.92 USD
767,2020-08-04T09:45:06Z,Recieve,DOGE,41,USD,0.11427,4.69,4.69,0.0,Recieved 41 DOGE from an external source
768,2020-08-05T06:23:46Z,Buy,RONIN,53,USD,3.339,176.94,176.94,0.0,Bought 53 RONIN for $176.94 USD
769,2020-08-09T02:10:33Z,Convert,RARE,53,USD,0.2392,12.68,12.87,0.19,Converted 53 RARE to 69.29 NU
770,2020-08-10T00:21:58Z,Recieve,RARE,37,USD,0.0713,2.64,2.64,0.0,Recieved 37 RARE from an external source
771,2020-08-10T07:21:24Z,Recieve,TRB,41,USD,121.52,4982.24,4982.24,0.0,Recieved 41 TRB from an external source
772,2020-08-10T08:23:39Z,Recieve,DOGE,10,USD,0.0933,0.93,0.93,0.0,Recieved 10 DOGE from an external source
773,2020-08-14T03:46:23Z,Buy,SUPER,78,USD,0.76787,59.89,59.89,0.0,Bought 78 SUPER for $59.89 USD
774,2020-08-15T04:57:39Z,Buy,ASM,62,USD,0.03708,2.3,2.3,0.0,Bought 62 ASM for $2.3 USD
775,2020-08-15T10:18:47Z,Sell,TRB,14,USD,75.29,1054.04,1069.85,15.81,Sold 14 TRB for $1069.85 USD
776,2020-08-15T15:41:50Z,Recieve,RONIN,7,USD,4.165,29.16,29.16,0.0,Recieved 7 RONIN from an external source
777,2020-08-17T11:15:54Z,Buy,RARE,9,USD,0.1828,1.65,1.65,0.0,Bought 9 RARE for $1.65 USD
778,2020-08-19T03:19:22Z,Sell,LOOM,28,USD,0.0313,0.88,0.89,0.01,Sold 28 LOOM for $0.89 USD
779,2020-08-19T14:51:57Z,Sell,ASM,43,USD,0.02837,1.22,1.24,0.02,Sold 43 ASM for $1.24 USD
780,2020-08-19T18:18:13Z,Buy,SUPER,97,USD,1.1606,112.58,112.58,0.0,Bought 97 SUPER for $112.58 USD
781,2020-08-19T23:20:41Z,Sell,NCT,86,USD,0.03516,3.02,3.07,0.05,Sold 86 NCT for $3.07 USD
782,2020-08-20T19:46:10Z,Convert,DOGE,99,USD,0.08642,8.56,8.68,0.13,Converted 99 DOGE to 2.35 RONIN
783,2020-08-21T03:09:25Z,Recieve,SUPER,62,USD,0.07971,4.94,4.94,0.0,Recieved 62 SUPER from an external source
784,2020-08-24T01:37:18Z,Convert,DOGE,84,USD,0.15975,13.42,13.62,0.2,Converted 84 DOGE to 12.49 SUPER
785,2020-08-26T07:40:37Z,Sell,SPA,36,USD,0.004886,0.18,0.18,0.0,Sold 36 SPA for $0.18 USD
786,2020-08-27T01:04:54Z,Sell,LTC,56,USD,103.62,5802.82,5889.86,87.04,Sold 56 LTC for $5889.86 USD
787,2020-08-27T03:36:52Z,Recieve,TRB,4,USD,236.02,944.09,944.09,0.0,Recieved 4 TRB from an external source
788,2020-08-27T07:35:51Z,Buy,SUPER,40,USD,0.93001,37.2,37.2,0.0,Bought 40 SUPER for $37.2 USD
789,2020-08-27T16:31:15Z,Sell,ASM,77,USD,0.08937,6.88,6.98,0.1,Sold 77 ASM for $6.98 USD
790,2020-08-27T20:44:01Z,Sell,RARE,23,USD,0.1202,2.76,2.81,0.04,Sold 23 RARE for $2.81 USD
791,2020-08-28T00:06:10Z,Convert,SPA,84,USD,0.020351,1.71,1.74,0.03,Converted 84 SPA to 34.72 LOOM
792,2020-08-28T08:04:22Z,Sell,NCT,59,USD,0.00722,0.43,0.43,0.01,Sold 59 NCT for $0.43 USD
793,2020-08-28T19:37:10Z,Buy,SUPER,4,USD,0.46519,1.86,1.86,0.0,Bought 4 SUPER for $1.86 USD
794,2020-08-29T16:13:19Z,Convert,NU,46,USD,0.4176,19.21,19.5,0.29,Converted 46 NU to 17.64 BAND
795,2020-08-29T20:21:09Z,Buy,RGT,12,USD,5.16,61.93,61.93,0.0,Bought 12 RGT for $61.93 USD
796,2020-08-31T20:00:59Z,Buy,SUPER,59,USD,1.019,60.12,60.12,0.0,Bought 59 SUPER for $60.12 USD
797,2020-09-02T10:20:29Z,Sell,TRB,17,USD,280.49,4768.3,4839.83,71.52,Sold 17 TRB for $4839.83 USD
798,2020-09-02T14:17:45Z,Sell,NCT,45,USD,0.01652,0.74,0.75,0.01,Sold 45 NCT for $0.75 USD
799,2020-09-04T11:52:54Z,Recieve,DOGE,20,USD,0.17854,3.57,3.57,0.0,Recieved 20 DOGE from an external source
800,2020-09-06T09:53:38Z,Buy,DOGE,73,USD,0.1239,9.04,9.04,0.0,Bought 73 DOGE for $9.04 USD
801,2020-09-07T08:52:57Z,Buy,RONIN,87,USD,3.466,301.54,301.54,0.0,Bought 87 RONIN for $301.54 USD
802,2020-09-07T20:33:59Z,Recieve,ANKR,69,USD,0.06444,4.45,4.45,0.0,Recieved 69 ANKR from an external source
803,2020-09-08T11:46:06Z,Sell,LOOM,42,USD,0.0351,1.47,1.5,0.02,Sold 42 LOOM for $1.5 USD
804,2020-09-09T04:21:03Z,Recieve,SPA,37,USD,0.01213,0.45,0.45,0.0,Recieved 37 SPA from an external source
805,2020-09-09T05:08:05Z,Sell,SPA,80,USD,0.015845,1.27,1.29,0.02,Sold 80 SPA for $1.29 USD
806,2020-09-09T10:10:37Z,Buy,BAND,69,USD,2.802,193.33,193.33,0.0,Bought 69 BAND for $193.33 USD
807,2020-09-09T20:47:02Z,Recieve,NCT,59,USD,0.03063,1.81,1.81,0.0,Recieved 59 NCT from an external source
808,2020-09-10T02:06:09Z,Buy,ANKR,57,USD,0.02281,1.3,1.3,0.0,Bought 57 ANKR for $1.3 USD
809,2020-09-10T02:58:21Z,Sell,BAND,37,USD,1.028,38.05,38.62,0.57,Sold 37 BAND for $38.62 USD
810,2020-09-11T16:10:01Z,Sell,HONEY,43,USD,0.7971,34.28,34.79,0.51,Sold 43 HONEY for $34.79 USD
811,2020-09-12T19:09:48Z,Sell,RARE,5,USD,0.1051,0.53,0.53,0.01,Sold 5 RARE for $0.53 USD
812,2020-09-13T04:49:02Z,Sell,LTC,22,USD,85.22,1874.81,1902.93,28.12,Sold 22 LTC for $1902.93 USD
813,2020-09-14T03:57:39Z,Sell,SPA,77,USD,0.008986,0.69,0.7,0.01,Sold 77 SPA for $0.7 USD
814,2020-09-15T15:40:41Z,Recieve,NU,32,USD,0.2909,9.31,9.31,0.0,Recieved 32 NU from an external source
815,2020-09-15T15:43:42Z,Sell,BAND,21,USD,1.339,28.12,28.54,0.42,Sold 21 BAND for $28.54 USD
816,2020-09-16T12:24:38Z,Sell,RONIN,45,USD,3.164,142.38,144.51,2.14,Sold 45 RONIN for $144.51 USD
817,2020-09-17T01:30:30Z,Recieve,ANKR,51,USD,0.02574,1.31,1.31,0.0,Recieved 51 ANKR from an external source
818,2020-09-17T16:37:59Z,Recieve,TRB,10,USD,131.01,1310.1,1310.1,0.0,Recieved 10 TRB from an external source
819,2020-09-18T00:10:09Z,Sell,SUPER,90,USD,0.23812,21.43,21.75,0.32,Sold 90 SUPER for $21.75 USD
820,2020-09-18T04:53:58Z,Sell,ASM,86,USD,0.01629,1.4,1.42,0.02,Sold 86 ASM for $1.42 USD
821,2020-09-18T10:47:10Z,Convert,HONEY,36,USD,0.9579,34.48,35.0,0.52,Converted 36 HONEY to 349.3 DOGE
822,2020-09-18T20:40:36Z,Buy,NCT,66,USD,0.0307,2.03,2.03,0.0,Bought 66 NCT for $2.03 USD
823,2020-09-18T22:41:05Z,Sell,RONIN,16,USD,4.182,66.91,67.91,1.0,Sold 16 RONIN for $67.91 USD
824,2020-09-18T23:08:39Z,Recieve,NCT,11,USD,0.04272,0.47,0.47,0.0,Recieved 11 NCT from an external source
825,2020-09-19T05:37:09Z,Buy,LTC,6,USD,99.17,594.99,594.99,0.0,Bought 6 LTC for $594.99 USD
826,2020-09-19T13:57:26Z,Convert,NU,15,USD,0.2238,3.36,3.41,0.05,Converted 15 NU to 3.3 SUPER
827,2020-09-20T01:21:13Z,Recieve,SUPER,12,USD,0.63229,7.59,7.59,0.0,Recieved 12 SUPER from an external source
828,2020-09-21T05:15:20Z,Buy,RARE,38,USD,0.1989,7.56,7.56,0.0,Bought 38 RARE for $7.56 USD
829,2020-09-21T23:32:59Z,Buy,TRB,36,USD,34.96,1258.65,1258.65,0.0,Bought 36 TRB for $1258.65 USD
830,2020-09-22T17:03:57Z,Sell,TRB,1,USD,280.04,280.04,284.24,4.2,Sold 1 TRB for $284.24 USD
831,2020-09-24T19:13:42Z,Sell,ASM,96,USD,0.17193,16.51,16.75,0.25,Sold 96 ASM for $16.75 USD
832,2020-09-28T01:28:15Z,Buy,ASM,59,USD,0.05588,3.3,3.3,0.0,Bought 59 ASM for $3.3 USD
833,2020-09-29T12:07:22Z,Recieve,LOOM,79,USD,0.143,11.3,11.3,0.0,Recieved 79 LOOM from an external source
834,2020-09-30T16:11:15Z,Recieve,RARE,86,USD,0.0776,6.67,6.67,0.0,Recieved 86 RARE from an external source
835,2020-09-30T23:16:28Z,Buy,DOGE,1,USD,0.09754,0.1,0.1,0.0,Bought 1 DOGE for $0.1 USD
836,2020-10-02T01:09:31Z,Convert,HONEY,77,USD,0.6805,52.4,53.18,0.79,Converted 77 HONEY to 98.72 SUPER
837,2020-10-02T16:20:42Z,Sell,HONEY,19,USD,0.1933,3.67,3.73,0.06,Sold 19 HONEY for $3.73 USD
838,2020-10-02T20:18:24Z,Recieve,SUPER,62,USD,0.14924,9.25,9.25,0.0,Recieved 62 SUPER from an external source
839,2020-10-05T18:44:06Z,Recieve,SUPER,87,USD,1.16571,101.42,101.42,0.0,Recieved 87 SUPER from an external source
840,2020-10-05T18:52:40Z,Sell,LTC,50,USD,97.06,4852.78,4925.57,72.79,Sold 50 LTC for $4925.57 USD
841,2020-10-07T18:36:59Z,Buy,RGT,59,USD,14.72,868.48,868.48,0.0,Bought 59 RGT for $868.48 USD
842,2020-10-08T10:19:40Z,Convert,ANKR,23,USD,0.03101,0.71,0.72,0.01,Converted 23 ANKR to 7.07 NU
843,2020-10-09T01:01:25Z,Sell,LOOM,95,USD,0.0391,3.71,3.77,0.06,Sold 95 LOOM for $3.77 USD
844,2020-10-10T19:47:51Z,Buy,BAND,37,USD,1.181,43.71,43.71,0.0,Bought 37 BAND for $43.71 USD
845,2020-10-11T20:20:03Z,Convert,DOGE,56,USD,0.06951,3.89,3.95,0.06,Converted 56 DOGE to 24.42 LOOM
846,2020-10-12T15:16:13Z,Buy,HONEY,54,USD,0.3006,16.23,16.23,0.0,Bought 54 HONEY for $16.23 USD
847,2020-10-14T09:01:07Z,Convert,DOGE,10,USD,0.09343,0.93,0.95,0.01,Converted 10 DOGE to 4.22 RARE
848,2020-10-14T20:41:41Z,Sell,BAND,44,USD,1.323,58.23,59.1,0.87,Sold 44 BAND for $59.1 USD
849,2020-10-15T08:18:26Z,Buy,DOGE,60,USD,0.15289,9.17,9.17,0.0,Bought 60 DOGE for $9.17 USD
850,2020-10-15T11:08:19Z,Recieve,RARE,3,USD,0.0914,0.27,0.27,0.0,Recieved 3 RARE from an external source
851,2020-10-16T02:34:50Z,Convert,ASM,21,USD,0.02307,0.48,0.49,0.01,Converted 21 ASM to 1.14 HONEY
852,2020-10-17T07:47:42Z,Buy,SPA,59,USD,0.016467,0.97,0.97,0.0,Bought 59 SPA for $0.97 USD
853,2020-10-18T13:33:37Z,Sell,RONIN,86,USD,3.619,311.23,315.9,4.67,Sold 86 RONIN for $315.9 USD
854,2020-10-19T01:43:01Z,Buy,SUPER,23,USD,0.5272,12.13,12.13,0.0,Bought 23 SUPER for $12.13 USD
855,2020-10-19T07:53:52Z,Sell,NU,90,USD,0.1916,17.25,17.51,0.26,Sold 90 NU for $17.51 USD
856,2020-10-19T08:04:09Z,Convert,SPA,25,USD,0.011903,0.3,0.3,0.0,Converted 25 SPA to 0.0 LTC
857,2020-10-19T19:23:36Z,Convert,NCT,54,USD,0.04076,2.2,2.23,0.03,Converted 54 NCT to 0.73 RONIN
858,2020-10-22T10:39:51Z,Sell,TRB,17,USD,485.53,8253.93,8377.73,123.81,Sold 17 TRB for $8377.73 USD
859,2020-10-22T11:27:26Z,Convert,SUPER,48,USD,1.34523,64.57,65.54,0.97,Converted 48 SUPER to 5047.3 NCT
860,2020-10-22T16:05:36Z,Buy,SUPER,88,USD,0.49884,43.9,43.9,0.0,Bought 88 SUPER for $43.9 USD
861,2020-10-23T21:53:08Z,Buy,RONIN,40,USD,4.382,175.26,175.26,0.0,Bought 40 RONIN for $175.26 USD
862,2020-10-24T04:19:13Z,Convert,ASM,55,USD,0.14708,8.09,8.21,0.12,Converted 55 ASM to 2.24 RONIN
863,2020-10-24T06:48:58Z,Buy,TRB,2,USD,355.52,711.04,711.04,0.0,Bought 2 TRB for $711.04 USD
864,2020-10-25T06:48:33Z,Sell,HONEY,36,USD,0.2725,9.81,9.96,0.15,Sold 36 HONEY for $9.96 USD
865,2020-10-26T05:46:00Z,Sell,ASM,28,USD,0.11709,3.28,3.33,0.05,Sold 28 ASM for $3.33 USD
866,2020-10-27T08:55:40Z,Convert,LOOM,0,USD,0.119,0.0,0.0,0.0,Converted 0 LOOM to 0.0 LTC
867,2020-10-27T13:08:54Z,Buy,SPA,52,USD,0.019514,1.01,1.01,0.0,Bought 52 SPA for $1.01 USD
868,2020-10-29T06:45:46Z,Sell,RONIN,47,USD,2.433,114.33,116.05,1.71,Sold 47 RONIN for $116.05 USD
869,2020-10-29T21:37:26Z,Buy,HONEY,16,USD,0.5553,8.89,8.89,0.0,Bought 16 HONEY for $8.89 USD
870,2020-10-30T12:48:59Z,Sell,SPA,21,USD,0.026099,0.55,0.56,0.01,Sold 21 SPA for $0.56 USD
871,2020-10-30T22:10:03Z,Buy,SUPER,4,USD,1.06394,4.26,4.26,0.0,Bought 4 SUPER for $4.26 USD
872,2020-10-31T21:49:56Z,Convert,NU,42,USD,0.4639,19.49,19.78,0.29,Converted 42 NU to 0.3 LTC
873,2020-11-01T16:59:55Z,Sell,DOGE,68,USD,0.20174,13.72,13.92,0.21,Sold 68 DOGE for $13.92 USD
874,2020-11-03T15:54:26Z,Recieve,ANKR,34,USD,0.04446,1.51,1.51,0.0,Recieved 34 ANKR from an external source
875,2020-11-03T21:44:54Z,Sell,RONIN,74,USD,3.737,276.54,280.69,4.15,Sold 74 RONIN for $280.69 USD
876,2020-11-04T11:42:34Z,Recieve,SUPER,42,USD,0.15736,6.61,6.61,0.0,Recieved 42 SUPER from an external source
877,2020-11-04T19:08:24Z,Recieve,SUPER,27,USD,1.45852,39.38,39.38,0.0,Recieved 27 SUPER from an external source
878,2020-11-06T11:33:17Z,Convert,BAND,9,USD,1.257,11.31,11.48,0.17,Converted 9 BAND to 3.11 RONIN
879,2020-11-06T17:13:06Z,Buy,NCT,97,USD,0.02559,2.48,2.48,0.0,Bought 97 NCT for $2.48 USD
880,2020-11-07T04:10:40Z,Convert,TRB,47,USD,346.9,16304.38,16548.95,244.57,Converted 47 TRB to 167605.98 LOOM
881,2020-11-09T09:43:29Z,Recieve,ASM,98,USD,0.05696,5.58,5.58,0.0,Recieved 98 ASM from an external source
882,2020-11-10T02:40:33Z,Convert,RONIN,56,USD,2.606,145.91,148.1,2.19,Converted 56 RONIN to 12204.66 NCT
883,2020-11-10T15:59:32Z,Convert,BAND,54,USD,1.568,84.65,85.92,1.27,Converted 54 BAND to 0.17 TRB
884,2020-11-10T21:42:32Z,Convert,SPA,61,USD,0.009277,0.57,0.57,0.01,Converted 61 SPA to 0.01 TRB
885,2020-11-10T22:02:11Z,Sell,BAND,60,USD,2.485,149.13,151.36,2.24,Sold 60 BAND for $151.36 USD
886,2020-11-11T04:24:18Z,Buy,DOGE,48,USD,0.10558,5.07,5.07,0.0,Bought 48 DOGE for $5.07 USD
